1415402252107;-0.3187256;1.9965668;10.462158
1415402252120;-0.24969482;1.9775238;10.544281
1415402252120;-0.23660278;1.9929962;10.7013855
1415402252122;-0.26278687;2.056076;10.726379
1415402252127;-0.36038208;2.0596466;10.565704
1415402252137;-0.47940063;2.120346;10.478821
1415402252138;-0.597229;2.0644073;10.330048
1415402252142;-0.73172;2.1477203;10.180084
1415402252153;-0.7555237;2.235794;9.95752
1415402252154;-0.93167114;2.2584076;9.923004
1415402252157;-1.0328369;2.2465057;9.877777
1415402252171;-1.0542603;2.3726654;9.83017
1415402252171;-1.0018921;2.4071808;9.800415
1415402252172;-1.0316467;2.4571686;9.696869
1415402252177;-1.072113;2.4286041;9.845642
1415402252188;-1.0685425;2.4833527;9.9765625
1415402252236;-1.0637817;2.472641;10.0598755
1415402252237;-1.0328369;2.4440765;10.069397
1415402252237;-1.0054626;2.4321747;10.117004
1415402252238;-0.9257202;2.3429108;10.147949
1415402252239;-0.8257446;2.2964935;10.232452
1415402252239;-0.70791626;2.2857819;10.385986
1415402252240;-0.6305542;2.248886;10.634735
1415402252241;-0.565094;2.2619781;10.513336
1415402252241;-0.5984192;2.2012787;10.444305
1415402252242;-0.6210327;2.2072296;10.47644
1415402252243;-0.6222229;2.158432;10.547852
1415402252243;-0.5722351;2.2917328;10.594269
1415402252253;-0.61032104;2.2834015;10.688293
1415402252254;-0.6900635;2.281021;10.640686
1415402252258;-0.7031555;2.267929;10.621643
1415402252267;-0.7269592;2.306015;10.380035
1415402252267;-0.8197937;2.3262482;10.313385
1415402252272;-0.82455444;2.2857819;10.178894
1415402252277;-0.77456665;2.3345795;10.08844
1415402252284;-0.8126526;2.3036346;10.047974
1415402252287;-0.8424072;2.2631683;9.952759
1415402252292;-0.77456665;2.2179413;9.887299
1415402252299;-0.6781616;2.1679535;9.926575
1415402252302;-0.5984192;2.1358185;10.084869
1415402252307;-0.56747437;2.107254;10.140808
1415402252317;-0.56033325;2.107254;10.325287
1415402252318;-0.56866455;2.1310577;10.568085
1415402252323;-0.58413696;2.1465302;10.590698
1415402252329;-0.6376953;2.1858063;10.683533
1415402252335;-0.69958496;2.2441254;10.734711
1415402252338;-0.76504517;2.2274628;10.725189
1415402252343;-0.79241943;2.2536469;10.646637
1415402252352;-0.8519287;2.3095856;10.632355
1415402252353;-0.7614746;2.286972;10.6502075
1415402252358;-0.72576904;2.2524567;10.689484
1415402252371;-0.6222229;2.1691437;10.741852
1415402252372;-0.6317444;2.1786652;10.53714
1415402252374;-0.58413696;2.0870209;10.457397
1415402252386;-0.648407;2.184616;10.428833
1415402252387;-0.6531677;2.177475;10.325287
1415402252389;-0.72457886;2.1798553;10.15509
1415402252394;-0.79956055;2.196518;10.258636
1415402252404;-0.75076294;2.1810455;10.234833
1415402252405;-0.8447876;2.20961;10.362183
1415402252409;-0.76504517;2.2000885;10.326477
1415402252420;-0.8959656;2.2215118;10.222931
1415402252421;-0.8674011;2.1489105;10.266968
1415402252424;-0.90667725;2.203659;10.21579
1415402252437;-0.8019409;2.1679535;10.183655
1415402252438;-0.79003906;2.133438;10.231262
1415402252439;-0.74124146;2.1477203;10.122955
1415402252444;-0.744812;2.1417694;10.209839
1415402252455;-0.6638794;2.1381989;10.224121
1415402252456;-0.62579346;2.1489105;10.108673
1415402252459;-0.61151123;2.1655731;10.199127
1415402252471;-0.5246277;2.2465057;10.101532
1415402252472;-0.64126587;2.1941376;10.161041
1415402252474;-0.680542;2.2131805;10.209839
1415402252486;-0.7210083;2.1858063;10.125336
1415402252487;-0.7150574;2.1679535;10.269348
1415402252489;-0.7186279;2.2238922;10.208649
1415402252494;-0.8102722;2.2191315;10.131287
1415402252506;-0.879303;2.2143707;10.101532
1415402252506;-0.9185791;2.2274628;10.103912
1415402252509;-0.9209595;2.2584076;10.163422
1415402252520;-0.84716797;2.2774506;10.128906
