1415402186635;1.480835;1.7014008;9.695679
1415402186641;1.2261353;1.5014496;9.781372
1415402186655;1.4784546;1.5335846;9.737335
1415402186656;1.8164673;1.812088;9.44574
1415402186657;2.0057068;2.100113;9.392181
1415402186661;2.1687622;2.1215363;9.517151
1415402186670;1.77005;1.8858795;9.312439
1415402186671;1.5796204;1.4728851;9.108917
1415402186676;1.5427246;1.6180878;9.248169
1415402186688;1.5867615;1.8192291;9.142242
1415402186688;1.8973999;2.4095612;9.12915
1415402186691;2.0092773;2.843979;9.25769
1415402186703;2.0366516;3.2081757;9.351715
1415402186703;2.211609;3.6806793;9.414795
1415402186706;2.065216;4.4447784;9.261261
1415402186711;1.1547241;5.655197;8.581665
1415402186720;0.3085022;6.7799225;8.469788
1415402186721;-0.4996338;7.1655426;9.871826
1415402186726;-0.12234497;6.6823273;11.078674
1415402186736;1.1011658;5.045822;11.092957
1415402186737;2.0616455;3.704483;10.293152
1415402186741;2.7138672;3.005844;9.345764
1415402186753;3.1970825;3.0677338;8.301971
1415402186753;3.3768005;3.2831573;7.0737
1415402186756;3.418457;3.2926788;7.0582275
1415402186770;2.7269592;3.2343597;7.624756
1415402186774;2.2842102;3.543808;7.8223267
1415402186774;2.103302;4.1067657;8.077026
1415402186776;1.8605042;4.9982147;8.644745
1415402186794;1.7545776;5.917038;9.181519
1415402186804;1.185669;6.8061066;9.83255
1415402186804;0.5310669;7.315506;10.240784
1415402186805;0.42514038;7.419052;10.340759
1415402186806;0.84646606;7.033432;9.821838
1415402186807;1.2832642;6.3240814;9.343384
1415402186819;1.5605774;5.6004486;8.957764
1415402186820;1.7998047;4.9458466;9.00061
1415402186822;2.1592407;4.397171;8.858978
1415402186826;2.4163208;4.056778;8.781616
1415402186834;2.6007996;3.8151703;8.6423645
1415402186836;2.693634;3.8354034;8.712585
1415402186841;2.680542;3.865158;8.686401
1415402186851;2.6638794;4.0543976;8.944672
1415402186852;2.5829468;4.229355;9.032745
1415402186857;2.423462;4.3436127;9.161285
1415402186867;2.3306274;4.235306;9.25531
1415402186867;2.1901855;4.087723;9.411224
1415402186872;2.0378418;3.806839;9.313629
1415402186877;1.8866882;3.5807037;9.452881
1415402186883;1.9402466;3.3974152;9.523102
1415402186887;2.000946;3.203415;9.908722
1415402186892;2.2294617;3.1082;10.118195
1415402186900;2.2008972;3.0391693;10.320526
1415402186902;2.0890198;2.9784698;10.331238
1415402186907;2.1437683;3.005844;10.41217
1415402186916;2.1128235;3.1355743;10.320526
1415402186917;2.1128235;3.1605682;10.372894
1415402186922;2.0235596;3.2248383;10.300293
1415402186928;2.0342712;3.2129364;10.2907715
1415402186933;1.9914246;3.222458;10.174133
1415402186937;2.0354614;3.0927277;9.989655
1415402186942;1.9961853;3.0486908;9.819458
1415402186950;2.0402222;3.068924;9.695679
1415402186952;2.0747375;3.1343842;9.739716
1415402186957;2.0545044;3.1641388;9.696869
1415402186970;2.1473389;3.0915375;9.680206
1415402186971;2.1592407;3.1665192;9.753998
1415402186973;2.2199402;3.17247;9.915863
1415402186979;2.288971;3.1260529;9.859924
1415402186990;2.3222961;3.1427155;9.875397
1415402186990;2.3425293;3.0379791;9.632599
1415402186993;2.243744;2.9891815;9.524292
1415402187003;2.141388;2.928482;9.32196
1415402187004;2.0628357;2.8118439;9.12677
1415402187008;2.1009216;2.8927765;8.87207
1415402187020;2.033081;2.9487152;8.948242
1415402187021;1.9259644;3.011795;8.980377
1415402187023;1.8950195;3.095108;9.132721
1415402187029;1.8902588;3.1022491;9.44455
1415402187037;1.8462219;3.1284332;9.5980835
1415402187038;1.8878784;3.0546417;9.727814
1415402187043;1.8831177;2.9903717;9.808746
1415402187053;1.9331055;2.9713287;9.964661
1415402187054;1.9212036;2.9439545;10.168182
1415402187058;2.0104675;2.9653778;10.234833
1415402187070;1.9319153;2.877304;10.189606
1415402187071;1.8843079;2.7654266;10.145569
1415402187074;1.8414612;2.6630707;10.163422
