1415403853589;0.8250427;2.7344818;7.5700073
1415403853602;0.84646606;3.036789;8.319824
1415403853603;0.8250427;3.345047;9.537384
1415403853604;1.1463928;3.4938202;10.813263
1415403853609;1.1416321;3.761612;11.94989
1415403853619;1.185669;4.0103607;12.516418
1415403853620;1.1094971;4.018692;12.916321
1415403853624;1.0987854;3.9270477;13.112701
1415403853636;1.1487732;3.7509003;13.004395
1415403853637;0.9583435;3.4831085;12.725891
1415403853639;0.8369446;3.4235992;12.39621
1415403853652;0.6393738;3.42836;12.039154
1415403853653;0.53582764;3.3878937;11.816589
1415403853654;0.39419556;3.402176;11.536896
1415403853659;0.43585205;3.402176;11.184601
1415403853668;0.45846558;3.4366913;11.003693
1415403853669;0.42871094;3.602127;10.659729
1415403853674;0.34658813;3.8211212;10.484772
1415403853686;0.2918396;3.9936981;10.357422
1415403853687;0.1680603;4.121048;10.120575
1415403853689;0.12640381;4.019882;9.658783
1415403853702;0.15258789;3.909195;9.32077
1415403853703;0.127594;3.852066;9.412415
1415403853704;0.557251;4.0591583;9.611176
1415403853710;0.65722656;4.0722504;9.648071
1415403853719;0.69888306;4.1436615;9.499298
1415403853720;0.36325073;4.2067413;9.492157
1415403853725;-0.022369385;4.3305206;9.457642
1415403853736;-0.4651184;4.4852448;9.594513
1415403853737;-0.7721863;4.749466;9.708771
1415403853739;-1.0530701;5.1065216;9.956329
1415403853753;-1.3291931;5.1696014;9.974182
1415403853754;-1.1173401;5.154129;9.838501
1415403853755;-1.1911316;4.71257;9.890869
1415403853760;-1.1661377;3.615219;9.415985
1415403853769;0.4239502;4.043686;9.1874695
1415403853770;0.9928589;5.4397736;10.829926
1415403853775;-0.5472412;5.7611237;12.898468
1415403853786;-1.5374756;5.7789764;12.748505
1415403853787;-0.9423828;5.538559;11.603546
1415403853790;-0.4484558;5.3040924;10.515717
1415403853801;0.038330078;5.114853;10.109863
1415403853802;0.69888306;5.306473;10.491913
1415403853805;0.92858887;5.6575775;11.013214
1415403853810;0.9428711;6.019394;11.139374
1415403853819;0.5036926;6.128891;10.963226
1415403853820;-0.008087158;6.194351;10.66687
1415403853825;-0.110443115;6.372879;10.106293
1415403853836;-0.18899536;6.4585724;9.467163
1415403853836;-0.21994019;6.360977;8.501923
1415403853840;-0.34609985;6.2740936;7.850891
1415403853853;-0.5662842;6.237198;7.627136
1415403853854;-0.43893433;6.3562164;8.243652
1415403853855;-0.63412476;6.4859467;8.568573
1415403853868;-0.77456665;6.5490265;8.734009
1415403853869;-1.4958191;6.3502655;8.569763
1415403853871;-2.4479675;6.05986;8.380524
